order_id,order_date,order_year,order_month,customer_id,customer_name,segment,product_id,product_name,category_name,sub_category_name,country,state,city,region_name,sales
US-2018-164147,2018-02-02,2018,2,DW-13585,Dorothy Wardle,Corporate,OFF-FA-10002780,Staples,Office Supplies,Fasteners,United States,Ohio,Columbus,East,21.456
CA-2017-145583,2017-10-13,2017,10,LC-16885,Lena Creighton,Consumer,OFF-PA-10001804,Xerox 195,Office Supplies,Paper,United States,California,Roseville,West,20.04
CA-2017-145583,2017-10-13,2017,10,LC-16885,Lena Creighton,Consumer,OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,United States,California,Roseville,West,35.44
CA-2017-145583,2017-10-13,2017,10,LC-16885,Lena Creighton,Consumer,OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,United States,California,Roseville,West,11.52
CA-2017-145583,2017-10-13,2017,10,LC-16885,Lena Creighton,Consumer,OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,United States,California,Roseville,West,4.02
CA-2017-145583,2017-10-13,2017,10,LC-16885,Lena Creighton,Consumer,OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,United States,California,Roseville,West,76.176
CA-2017-145583,2017-10-13,2017,10,LC-16885,Lena Creighton,Consumer,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,United States,California,Roseville,West,65.88
CA-2017-145583,2017-10-13,2017,10,LC-16885,Lena Creighton,Consumer,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,United States,California,Roseville,West,43.12
CA-2017-110366,2017-09-05,2017,9,JD-15895,Jonathan Doherty,Corporate,FUR-FU-10004848,DAX Solid Wood Frames,Furniture,Furnishings,United States,Pennsylvania,Philadelphia,East,82.8
CA-2018-106180,2018-09-18,2018,9,SH-19975,Sally Hughsby,Corporate,OFF-AR-10000940,Newell 343,Office Supplies,Art,United States,California,San Francisco,West,8.82
CA-2018-106180,2018-09-18,2018,9,SH-19975,Sally Hughsby,Corporate,OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,United States,California,San Francisco,West,10.86
CA-2018-106180,2018-09-18,2018,9,SH-19975,Sally Hughsby,Corporate,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper,United States,California,San Francisco,West,143.7
CA-2018-155376,2018-12-22,2018,12,SG-20080,Sandra Glassco,Consumer,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,United States,Missouri,Independence,Central,839.43
CA-2016-110744,2016-09-07,2016,9,HA-14920,Helen Andreada,Consumer,OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,Storage,United States,California,Pasadena,West,671.93
CA-2015-110072,2015-10-22,2015,10,MG-17680,Maureen Gastineau,Home Office,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,United States,Ohio,Newark,East,93.888
CA-2017-114489,2017-12-05,2017,12,JE-16165,Justin Ellison,Corporate,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,United States,Wisconsin,Franklin,Central,384.45
CA-2017-114489,2017-12-05,2017,12,JE-16165,Justin Ellison,Corporate,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,United States,Wisconsin,Franklin,Central,149.97
CA-2017-114489,2017-12-05,2017,12,JE-16165,Justin Ellison,Corporate,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,United States,Wisconsin,Franklin,Central,1951.84
CA-2017-114489,2017-12-05,2017,12,JE-16165,Justin Ellison,Corporate,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,United States,Wisconsin,Franklin,Central,171.55
CA-2017-158834,2017-03-13,2017,3,TW-21025,Tamara Willingham,Home Office,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,United States,Arizona,Scottsdale,West,157.92
CA-2017-158834,2017-03-13,2017,3,TW-21025,Tamara Willingham,Home Office,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology,Phones,United States,Arizona,Scottsdale,West,203.184
CA-2016-124919,2016-05-31,2016,5,SP-20650,Stephanie Phelps,Corporate,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,United States,California,San Jose,West,58.38
CA-2016-124919,2016-05-31,2016,5,SP-20650,Stephanie Phelps,Corporate,OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,United States,California,San Jose,West,105.52
CA-2016-124919,2016-05-31,2016,5,SP-20650,Stephanie Phelps,Corporate,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,United States,California,San Jose,West,80.88
CA-2016-118948,2016-05-28,2016,5,NK-18490,Neil Knudson,Home Office,OFF-AR-10001547,Newell 311,Office Supplies,Art,United States,Washington,Seattle,West,6.63
CA-2015-104269,2015-03-01,2015,3,DB-13060,Dave Brooks,Consumer,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,United States,Washington,Seattle,West,457.568
CA-2017-114104,2017-11-20,2017,11,NP-18670,Nora Paige,Consumer,OFF-LA-10002475,Avery 519,Office Supplies,Labels,United States,Oklahoma,Edmond,Central,14.62
CA-2017-114104,2017-11-20,2017,11,NP-18670,Nora Paige,Consumer,TEC-PH-10004536,Avaya 5420 Digital phone,Technology,Phones,United States,Oklahoma,Edmond,Central,944.93
CA-2017-162733,2017-05-11,2017,5,TT-21070,Ted Trevino,Consumer,OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,United States,California,Los Angeles,West,5.98
CA-2016-119697,2016-12-28,2016,12,EM-13960,Eric Murdock,Consumer,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,United States,Pennsylvania,Philadelphia,East,54.384
CA-2017-154508,2017-11-16,2017,11,RD-19900,Ruben Dartt,Consumer,OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,United States,New Mexico,Carlsbad,West,28.4
CA-2017-113817,2017-11-07,2017,11,MJ-17740,Max Jones,Consumer,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,United States,Washington,Seattle,West,27.68
CA-2015-139892,2015-09-08,2015,9,BM-11140,Becky Martin,Consumer,OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,United States,Texas,San Antonio,Central,9.936
CA-2015-139892,2015-09-08,2015,9,BM-11140,Becky Martin,Consumer,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,United States,Texas,San Antonio,Central,8159.952
CA-2015-139892,2015-09-08,2015,9,BM-11140,Becky Martin,Consumer,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,United States,Texas,San Antonio,Central,275.928
CA-2015-139892,2015-09-08,2015,9,BM-11140,Becky Martin,Consumer,FUR-CH-10004287,SAFCO Arco Folding Chair,Furniture,Chairs,United States,Texas,San Antonio,Central,1740.06
CA-2015-139892,2015-09-08,2015,9,BM-11140,Becky Martin,Consumer,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,United States,Texas,San Antonio,Central,32.064
CA-2015-139892,2015-09-08,2015,9,BM-11140,Becky Martin,Consumer,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,United States,Texas,San Antonio,Central,177.98
CA-2015-139892,2015-09-08,2015,9,BM-11140,Becky Martin,Consumer,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,United States,Texas,San Antonio,Central,143.976
CA-2015-118962,2015-08-05,2015,8,CS-12130,Chad Sievert,Consumer,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,Paper,United States,California,Los Angeles,West,20.94
CA-2015-118962,2015-08-05,2015,8,CS-12130,Chad Sievert,Consumer,OFF-PA-10001144,Xerox 1913,Office Supplies,Paper,United States,California,Los Angeles,West,110.96
CA-2015-118962,2015-08-05,2015,8,CS-12130,Chad Sievert,Consumer,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,United States,California,Los Angeles,West,340.144
US-2015-100853,2015-09-14,2015,9,JB-15400,Jennifer Braxton,Corporate,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,United States,Illinois,Chicago,Central,52.448
US-2015-100853,2015-09-14,2015,9,JB-15400,Jennifer Braxton,Corporate,OFF-LA-10003148,Avery 51,Office Supplies,Labels,United States,Illinois,Chicago,Central,20.16
US-2018-152366,2018-04-21,2018,4,SJ-20500,Shirley Jackson,Consumer,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,United States,Texas,Houston,Central,97.264
US-2016-101511,2016-11-21,2016,11,JE-15745,Joel Eaton,Consumer,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,United States,Ohio,Newark,East,396.802
US-2016-101511,2016-11-21,2016,11,JE-15745,Joel Eaton,Consumer,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,United States,Ohio,Newark,East,15.88
CA-2016-137225,2016-12-15,2016,12,JK-15640,Jim Kriz,Home Office,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art,United States,New York,New York City,East,3.28
CA-2015-166191,2015-12-05,2015,12,DK-13150,David Kendrick,Corporate,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,United States,Illinois,Decatur,Central,24.816
CA-2015-166191,2015-12-05,2015,12,DK-13150,David Kendrick,Corporate,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,United States,Illinois,Decatur,Central,408.744
CA-2015-158274,2015-11-19,2015,11,RM-19675,Robert Marley,Home Office,TEC-PH-10003273,AT&T TR1909W,Technology,Phones,United States,Louisiana,Monroe,South,503.96
CA-2015-158274,2015-11-19,2015,11,RM-19675,Robert Marley,Home Office,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones,United States,Louisiana,Monroe,South,149.95
CA-2015-158274,2015-11-19,2015,11,RM-19675,Robert Marley,Home Office,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,United States,Louisiana,Monroe,South,29.0
CA-2017-105018,2017-11-28,2017,11,SK-19990,Sally Knutson,Consumer,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,United States,Connecticut,Fairfield,East,7.16
CA-2015-123260,2015-08-26,2015,8,FM-14290,Frank Merwin,Home Office,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,United States,California,Los Angeles,West,176.8
CA-2017-157000,2017-07-16,2017,7,AM-10360,Alice McCarthy,Corporate,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,United States,Texas,Grand Prairie,Central,37.224
CA-2017-157000,2017-07-16,2017,7,AM-10360,Alice McCarthy,Corporate,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,United States,Texas,Grand Prairie,Central,20.016
CA-2016-102281,2016-10-12,2016,10,MP-17470,Mark Packer,Home Office,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,United States,New York,New York City,East,899.136
CA-2016-102281,2016-10-12,2016,10,MP-17470,Mark Packer,Home Office,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,United States,New York,New York City,East,71.76
CA-2016-102281,2016-10-12,2016,10,MP-17470,Mark Packer,Home Office,OFF-PA-10000061,Xerox 205,Office Supplies,Paper,United States,New York,New York City,East,51.84
CA-2016-102281,2016-10-12,2016,10,MP-17470,Mark Packer,Home Office,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,United States,New York,New York City,East,626.352
CA-2016-102281,2016-10-12,2016,10,MP-17470,Mark Packer,Home Office,OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,United States,New York,New York City,East,19.9
CA-2016-131457,2016-10-31,2016,10,MZ-17515,Mary Zewe,Corporate,OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,United States,California,Redlands,West,14.28
CA-2015-140004,2015-03-21,2015,3,CB-12025,Cassandra Brandow,Consumer,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,United States,Ohio,Hamilton,East,7.408
CA-2015-140004,2015-03-21,2015,3,CB-12025,Cassandra Brandow,Consumer,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,United States,Ohio,Hamilton,East,6.048
CA-2018-107720,2018-11-06,2018,11,VM-21685,Valerie Mitchum,Home Office,OFF-ST-10001414,Decoflex Hanging Personal Folder File,Office Supplies,Storage,United States,New Jersey,Westfield,East,46.26
US-2018-124303,2018-07-06,2018,7,FH-14365,Fred Hopkins,Corporate,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,United States,Pennsylvania,Philadelphia,East,2.946
US-2018-124303,2018-07-06,2018,7,FH-14365,Fred Hopkins,Corporate,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,United States,Pennsylvania,Philadelphia,East,16.056
CA-2018-105074,2018-06-24,2018,6,MB-17305,Maria Bertelson,Consumer,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,United States,Ohio,Akron,East,21.744
CA-2015-133690,2015-08-03,2015,8,BS-11755,Bruce Stewart,Consumer,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,United States,Colorado,Denver,West,218.75
CA-2015-133690,2015-08-03,2015,8,BS-11755,Bruce Stewart,Consumer,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,United States,Colorado,Denver,West,2.6
US-2018-116701,2018-12-17,2018,12,LC-17140,Logan Currie,Consumer,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,United States,Texas,Dallas,Central,66.284
CA-2018-126382,2018-06-03,2018,6,HK-14890,Heather Kirkland,Corporate,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,United States,Tennessee,Franklin,South,35.168
CA-2018-108329,2018-12-09,2018,12,LE-16810,Laurel Elliston,Consumer,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,United States,California,Whittier,West,444.768
CA-2018-135860,2018-12-01,2018,12,JH-15985,Joseph Holt,Consumer,OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,United States,Michigan,Saginaw,Central,83.92
CA-2018-135860,2018-12-01,2018,12,JH-15985,Joseph Holt,Consumer,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,United States,Michigan,Saginaw,Central,131.98
CA-2018-135860,2018-12-01,2018,12,JH-15985,Joseph Holt,Consumer,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,United States,Michigan,Saginaw,Central,15.92
CA-2018-135860,2018-12-01,2018,12,JH-15985,Joseph Holt,Consumer,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,United States,Michigan,Saginaw,Central,52.29
CA-2018-135860,2018-12-01,2018,12,JH-15985,Joseph Holt,Consumer,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,United States,Michigan,Saginaw,Central,91.99
CA-2016-101007,2016-02-09,2016,2,MS-17980,Michael Stewart,Corporate,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,United States,Texas,Dallas,Central,20.8
CA-2016-146262,2016-01-02,2016,1,VW-21775,Victoria Wilson,Corporate,OFF-LA-10004544,Avery 505,Office Supplies,Labels,United States,Ohio,Medina,East,23.68
CA-2016-146262,2016-01-02,2016,1,VW-21775,Victoria Wilson,Corporate,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,United States,Ohio,Medina,East,452.45
CA-2016-146262,2016-01-02,2016,1,VW-21775,Victoria Wilson,Corporate,TEC-PH-10002844,Speck Products Candyshell Flip Case,Technology,Phones,United States,Ohio,Medina,East,62.982
CA-2016-146262,2016-01-02,2016,1,VW-21775,Victoria Wilson,Corporate,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,United States,Ohio,Medina,East,1188.0
CA-2016-146262,2016-01-02,2016,1,VW-21775,Victoria Wilson,Corporate,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,United States,Ohio,Medina,East,89.584
CA-2017-130162,2017-10-28,2017,10,JH-15910,Jonathan Howell,Consumer,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,United States,California,Los Angeles,West,93.06
CA-2017-130162,2017-10-28,2017,10,JH-15910,Jonathan Howell,Consumer,TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,United States,California,Los Angeles,West,302.376
CA-2016-169397,2016-12-24,2016,12,JB-15925,Joni Blumstein,Consumer,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,United States,Ohio,Dublin,East,5.584
CA-2016-169397,2016-12-24,2016,12,JB-15925,Joni Blumstein,Consumer,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,United States,Ohio,Dublin,East,22.704
CA-2016-169397,2016-12-24,2016,12,JB-15925,Joni Blumstein,Consumer,OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,United States,Ohio,Dublin,East,19.776
CA-2016-169397,2016-12-24,2016,12,JB-15925,Joni Blumstein,Consumer,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,United States,Ohio,Dublin,East,72.704
CA-2016-169397,2016-12-24,2016,12,JB-15925,Joni Blumstein,Consumer,TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines,United States,Ohio,Dublin,East,479.988
CA-2016-169397,2016-12-24,2016,12,JB-15925,Joni Blumstein,Consumer,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,United States,Ohio,Dublin,East,27.168
CA-2016-163055,2016-08-09,2016,8,DS-13180,David Smith,Corporate,OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,United States,Michigan,Detroit,Central,2.2
CA-2016-163055,2016-08-09,2016,8,DS-13180,David Smith,Corporate,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,United States,Michigan,Detroit,Central,622.45
CA-2016-163055,2016-08-09,2016,8,DS-13180,David Smith,Corporate,OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,United States,Michigan,Detroit,Central,21.98
US-2016-145436,2016-02-28,2016,2,VD-21670,Valerie Dominguez,Consumer,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs,United States,Tennessee,Columbia,South,161.568
US-2016-145436,2016-02-28,2016,2,VD-21670,Valerie Dominguez,Consumer,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,United States,Tennessee,Columbia,South,389.696
US-2015-156216,2015-09-13,2015,9,EA-14035,Erin Ashbrook,Corporate,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,United States,North Carolina,Charlotte,South,18.648
US-2018-100930,2018-04-07,2018,4,CS-12400,Christopher Schild,Home Office,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,Furniture,Tables,United States,Florida,Tampa,South,233.86
US-2018-100930,2018-04-07,2018,4,CS-12400,Christopher Schild,Home Office,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,Tables,United States,Florida,Tampa,South,620.6145
